personnel_id,age,deployment_days,daily_duty_hours,night_duties,leave_days,days_since_last_leave,transfer_frequency,training_days,workload_7_days,workload_30_days,sleep_hours,wellness_score,self_reported_stress,stress_risk
1637,44,85,7.1,2,8,51,0,12,47.06,37.46,7.09,85.36,86.68,0
1638,46,138,6.28,6,1,83,4,7,67.28,90.83,8.45,88.61,24.8,1
1639,43,25,7.66,5,9,48,1,19,99.3,46.85,7.38,35.77,19.36,1
1640,24,166,7.11,4,11,66,2,10,68.31,68.46,7.52,51.07,52.68,1
1641,33,25,5.63,7,4,44,3,18,44.54,88.64,7.45,65.33,24.33,0
1642,46,44,8.73,12,11,4,3,16,91.2,57.4,6.47,45.47,86.12,1
1643,24,131,7.67,11,23,81,4,19,35.32,87.74,7.88,24.34,10.54,1
1644,40,85,9.06,1,3,45,4,16,71.02,70.48,6.06,69.61,43.33,1
1645,23,60,10.45,7,10,47,1,0,39.34,46.21,6.66,43.99,37.75,0
1646,50,91,13.03,8,7,42,0,7,82.84,29.0,6.1,25.5,79.08,1
1647,50,15,10.28,1,21,46,0,14,88.65,45.1,6.09,34.68,53.87,0
1648,47,83,11.98,14,28,26,2,8,97.85,82.12,7.75,25.63,37.03,1
1649,48,81,8.71,7,15,85,0,10,53.6,32.24,7.48,55.21,68.73,0
1650,43,93,11.86,7,3,29,4,13,60.58,39.3,5.25,25.03,52.75,1
1651,35,3,9.35,13,22,35,1,0,95.71,89.15,6.21,21.67,76.48,1
1652,29,165,13.56,3,1,26,0,3,72.17,56.67,9.0,62.52,59.98,1
1653,35,34,5.0,9,19,88,4,14,51.37,64.75,6.97,59.62,62.36,0
1654,25,137,9.92,5,0,89,0,3,34.24,81.94,8.22,33.04,51.89,0
1655,32,162,11.22,9,22,79,1,0,91.43,71.17,9.0,38.27,42.88,1
1656,50,175,7.06,7,5,94,2,12,82.63,49.34,6.59,80.53,48.79,0
1657,30,22,8.17,14,13,74,1,10,30.48,89.65,8.83,21.74,36.84,1
1658,48,76,9.52,1,25,3,0,9,37.83,76.69,8.94,69.89,41.61,0
1659,47,33,7.08,0,26,27,2,18,51.31,59.0,7.1,30.99,83.76,1
1660,39,82,7.59,6,10,59,4,19,44.76,54.14,8.69,41.17,25.48,1
1661,26,57,7.15,7,4,67,1,5,91.83,51.94,7.34,68.98,25.78,0
1662,48,80,9.87,6,9,63,2,10,90.28,69.92,6.78,31.39,25.27,1
1663,27,23,6.75,6,7,117,2,5,20.28,93.38,6.64,42.86,28.83,0
1664,44,40,9.9,4,28,38,2,11,65.89,60.63,7.08,59.17,88.82,1
1665,34,119,9.46,8,18,106,4,3,81.3,72.92,5.89,32.49,47.23,1
1666,23,13,7.45,12,4,49,1,18,80.92,79.1,6.27,27.43,83.23,1
1667,40,91,10.88,1,19,24,0,4,93.04,54.96,8.93,42.74,33.01,0
1668,50,83,8.13,7,11,30,2,20,58.52,99.24,7.99,77.14,38.13,0
1669,35,91,8.71,15,21,118,0,0,98.79,68.64,7.56,57.56,42.49,1
1670,33,122,9.78,15,3,9,0,4,55.12,90.93,8.04,55.34,10.16,1
1671,41,130,9.11,8,29,18,1,19,55.31,25.04,6.4,85.5,58.33,0
1672,38,18,8.47,2,29,106,3,20,41.66,68.14,8.54,51.73,31.45,0
1673,42,39,6.86,10,19,116,2,6,95.0,42.16,5.57,45.01,20.74,1
1674,48,116,6.66,9,17,23,4,3,24.94,57.58,6.08,23.11,32.56,0
1675,27,166,10.57,4,2,115,3,7,25.31,38.33,7.17,86.23,80.08,1
1676,39,68,8.75,11,28,5,1,16,96.22,82.69,7.32,28.48,40.72,0
1677,30,2,11.38,13,12,100,3,5,69.92,36.66,5.45,79.55,90.59,1
1678,32,141,10.41,14,17,61,3,9,81.49,64.14,9.0,84.01,49.66,1
1679,45,52,6.38,2,24,64,1,19,43.72,86.71,8.44,32.44,14.52,0
1680,36,57,7.38,10,17,36,0,0,27.29,31.78,7.99,84.47,92.34,0
1681,35,129,11.13,9,20,89,2,4,50.89,55.4,8.79,59.27,20.91,1
1682,40,71,8.64,10,4,49,1,4,30.85,50.74,6.76,23.9,47.25,0
1683,34,48,12.54,9,10,74,4,1,56.08,29.36,8.72,48.61,29.85,1
1684,36,79,9.56,5,11,2,4,13,77.82,96.87,6.58,65.22,34.62,1
1685,30,72,7.52,2,0,64,1,17,72.0,90.4,6.98,39.09,12.47,0
1686,48,105,12.85,13,15,110,0,1,32.94,75.39,7.09,32.85,94.64,1
1687,45,62,8.56,14,23,55,0,7,94.94,59.68,7.26,38.46,59.47,0
1688,22,20,8.26,5,10,97,3,17,76.6,91.14,7.3,47.45,10.12,0
1689,36,153,7.29,6,17,12,1,17,52.75,81.82,9.0,50.29,68.1,1
1690,39,107,9.4,6,28,59,3,8,67.08,30.96,6.21,65.52,55.06,1
1691,49,94,8.89,5,8,95,3,12,31.14,75.23,6.29,50.15,53.5,1
1692,45,172,9.93,0,10,101,0,6,35.4,81.67,7.53,55.17,68.19,1
1693,45,14,8.11,15,25,9,1,10,35.65,32.18,8.02,38.92,43.27,0
1694,26,81,8.05,5,17,51,1,16,43.56,65.9,5.62,65.53,79.53,0
1695,48,58,7.26,9,25,109,4,16,94.48,95.93,6.2,91.19,90.21,1
1696,31,26,10.93,12,24,60,3,8,48.09,89.43,6.67,46.32,14.39,0
1697,29,87,9.89,12,6,15,2,13,69.62,71.6,6.51,48.08,27.7,1
1698,34,60,10.2,14,17,49,0,18,97.78,35.21,7.15,93.14,60.1,0
1699,42,63,7.93,15,26,78,0,3,42.97,87.84,7.26,31.33,41.21,0
1700,27,63,7.04,8,7,98,0,3,73.38,96.51,8.1,83.57,63.73,1
1701,38,3,11.25,3,5,100,3,10,91.96,24.37,5.93,62.47,88.19,0
1702,27,64,8.04,10,1,69,4,12,81.98,55.88,8.12,61.37,31.71,1
1703,42,121,9.5,6,18,103,3,9,69.27,99.79,6.5,41.9,63.62,1
1704,49,170,5.0,9,27,119,4,6,60.4,57.75,4.64,60.03,48.47,1
1705,33,30,7.34,13,4,118,4,7,96.55,71.52,6.17,93.7,36.5,1
1706,37,76,6.52,15,16,51,4,8,92.53,34.51,5.38,46.7,13.56,0
1707,24,8,7.52,3,9,56,2,1,38.84,94.51,6.74,81.62,64.25,0
1708,40,89,7.33,15,20,72,0,16,20.68,29.76,5.01,87.93,44.52,1
1709,38,45,11.84,8,18,43,3,2,37.5,89.7,7.26,23.97,76.49,0
1710,36,56,10.93,3,5,82,2,4,62.02,91.23,5.43,88.09,65.05,0
1711,36,96,8.59,3,13,30,3,7,31.1,75.18,8.59,55.93,35.65,0
1712,30,142,8.68,3,0,22,2,14,57.23,93.47,6.18,83.4,19.92,1
1713,30,82,5.77,1,14,49,2,9,46.76,47.52,8.33,77.03,59.66,0
1714,36,128,10.26,3,14,116,0,19,23.27,97.56,6.76,58.66,49.62,1
1715,21,155,6.76,7,11,84,0,1,34.02,27.17,8.14,86.05,86.22,0
1716,35,164,11.18,11,17,55,3,20,30.01,93.07,6.09,42.47,68.61,1
1717,32,168,8.24,14,29,65,3,20,21.19,91.25,5.23,48.11,26.11,1
1718,32,101,8.75,9,26,109,4,15,43.45,83.12,7.33,48.74,66.6,1
1719,47,45,10.11,12,27,106,0,15,62.78,46.58,3.5,52.79,91.4,1
1720,34,107,8.51,12,3,71,2,19,91.0,52.41,8.02,63.81,63.88,1
1721,22,53,9.69,11,16,99,4,2,65.15,99.45,7.42,77.79,53.98,1
1722,50,165,5.59,7,4,46,0,10,98.03,99.06,7.64,59.0,92.5,1
1723,21,120,7.28,6,3,21,3,3,95.67,60.6,6.73,89.48,38.63,0
1724,43,117,12.65,11,30,24,2,8,22.49,97.79,6.0,30.6,71.47,1
1725,49,41,7.71,8,28,55,3,8,81.55,93.04,8.99,25.89,80.14,1
1726,37,41,10.1,13,17,33,1,3,49.58,29.87,5.12,64.4,82.78,0
1727,27,93,10.77,3,25,69,4,10,64.12,95.77,7.72,25.61,13.66,1
1728,44,104,6.98,1,15,14,0,5,58.52,44.37,6.65,82.65,20.93,0
1729,25,142,10.24,14,27,2,0,4,99.38,58.45,7.8,67.91,84.47,0
1730,44,164,6.57,7,6,103,0,8,37.44,64.63,9.0,61.32,91.61,1
1731,26,154,7.49,0,25,13,3,19,20.97,76.35,5.97,50.31,92.24,1
1732,25,84,6.96,9,15,56,4,15,73.09,82.04,6.07,93.14,30.13,1
1733,26,90,6.05,10,2,29,0,6,92.65,66.03,7.76,25.22,59.28,1
1734,43,26,8.22,11,2,119,3,1,71.03,74.94,6.86,63.79,15.61,0
1735,49,106,13.07,9,26,5,0,19,21.07,99.92,8.76,63.62,25.39,1
1736,42,70,6.04,14,21,31,0,17,83.8,86.6,6.47,79.51,28.04,1
1737,31,68,6.51,6,28,15,2,17,69.22,33.15,5.56,21.54,76.58,1
1738,39,136,11.74,7,11,95,2,14,46.6,70.46,8.56,70.33,11.42,1
1739,37,0,7.78,6,20,66,3,17,45.92,89.14,7.49,78.17,26.17,0
1740,49,15,7.07,13,19,2,4,3,44.58,32.32,5.78,32.07,53.2,0
1741,23,44,9.79,14,23,21,0,10,64.94,84.7,6.78,34.27,84.1,1
1742,39,26,10.88,1,12,107,0,5,52.76,57.28,8.77,85.56,18.29,0
1743,46,141,7.52,14,17,14,2,8,36.75,96.8,5.32,54.24,58.48,0
1744,44,75,8.38,4,8,8,0,8,31.54,33.27,5.46,39.93,15.03,0
1745,27,171,7.28,15,28,75,1,13,33.83,85.84,7.78,79.88,76.08,1
1746,46,86,8.78,12,10,22,1,16,34.81,33.07,7.13,38.57,17.85,0
1747,23,33,10.55,11,13,92,4,10,94.56,90.15,7.8,49.57,69.41,1
1748,33,67,8.02,13,11,59,1,7,70.7,67.23,6.84,61.15,60.57,1
1749,47,74,7.65,15,25,37,4,18,43.65,92.97,5.94,75.78,43.58,1
1750,35,112,8.18,12,26,73,3,12,84.55,42.05,5.94,52.53,44.96,0
1751,38,111,9.94,3,10,109,2,3,29.98,95.83,7.56,81.45,56.95,1
1752,28,41,12.0,7,13,82,0,8,96.83,47.48,7.09,54.62,65.91,1
1753,44,84,9.06,12,28,23,3,3,38.61,72.99,8.11,57.58,66.01,1
1754,28,178,7.67,4,13,103,3,20,92.18,75.05,8.16,44.24,31.06,1
1755,41,160,11.56,14,15,5,4,6,90.0,64.61,9.0,44.83,39.24,1
1756,29,81,5.4,5,19,6,1,9,43.56,62.3,7.13,67.93,27.97,0
1757,35,87,10.25,6,5,79,3,2,64.15,51.07,7.26,83.34,10.37,0
1758,38,137,9.21,13,20,17,2,6,86.63,32.21,7.57,59.84,72.1,1
1759,21,58,5.32,4,0,115,1,11,91.4,30.29,7.3,43.31,30.66,1
1760,37,37,9.64,0,28,41,3,8,29.78,63.42,6.27,56.38,61.63,0
1761,46,60,7.57,13,12,105,3,10,58.67,48.74,8.19,44.41,32.74,1
1762,50,47,9.4,11,25,16,0,12,91.75,83.45,7.15,37.45,43.49,0
1763,22,114,7.79,14,19,53,2,2,70.85,73.01,6.08,76.0,71.22,1
1764,37,156,10.42,4,9,4,0,20,49.32,78.31,6.53,24.95,65.13,1
1765,33,97,9.15,11,29,90,1,16,34.5,99.52,6.98,30.42,57.54,1
1766,24,148,9.37,7,8,91,3,17,82.35,78.07,5.7,89.36,25.26,1
1767,31,120,7.46,12,16,81,1,0,90.78,75.32,6.53,69.96,41.05,0
1768,45,41,6.8,4,22,56,2,11,71.67,28.07,7.97,35.6,64.67,1
1769,37,86,9.63,11,25,85,2,4,89.34,63.54,7.3,22.93,49.48,1
1770,23,155,10.63,8,23,63,3,12,91.06,46.78,8.83,39.83,41.58,1
1771,36,116,7.09,9,19,93,0,15,29.19,31.09,7.86,66.31,61.64,0
1772,27,76,6.04,1,30,22,1,2,95.34,51.76,8.94,78.43,75.42,0
1773,36,160,11.14,1,4,111,3,18,68.27,24.52,6.84,65.69,57.09,1
1774,36,13,9.59,15,23,41,3,1,76.27,75.6,5.49,62.17,88.57,0
1775,22,65,5.79,6,12,21,0,4,88.92,83.44,5.71,43.67,40.19,0
1776,45,57,8.9,8,19,76,4,0,35.0,86.29,7.08,88.44,81.81,1
1777,23,28,7.99,13,16,44,0,2,69.85,35.04,7.36,35.75,66.89,0
1778,41,100,9.31,2,13,36,4,10,55.38,58.09,8.48,48.07,85.15,1
1779,50,143,7.73,14,22,4,2,20,64.14,42.44,5.75,93.98,87.0,1
1780,48,113,11.44,14,14,63,3,19,41.4,38.67,6.64,60.18,80.78,1
1781,28,157,7.97,6,24,116,4,14,78.48,34.22,5.75,94.86,80.01,1
1782,27,41,5.27,12,3,24,2,17,47.72,88.87,6.72,78.1,73.94,1
1783,49,171,8.32,4,2,44,1,14,22.63,41.9,4.71,54.96,92.83,1
1784,25,92,9.25,8,19,67,4,12,74.42,68.45,6.19,52.67,92.91,1
1785,39,98,9.99,10,15,68,4,6,72.6,38.39,6.97,27.87,12.32,1
1786,25,14,5.87,5,0,20,0,3,70.9,79.3,6.75,94.39,58.99,0
1787,25,101,9.91,0,20,53,2,9,82.52,23.5,7.66,71.98,52.85,1
1788,32,158,8.51,3,25,12,0,0,76.62,55.91,7.02,93.79,54.46,0
1789,48,160,8.96,4,25,4,2,16,78.35,64.65,6.93,64.3,55.81,1
1790,50,128,12.35,10,3,19,0,15,92.3,63.12,6.15,64.88,46.53,1
1791,48,161,11.38,4,1,26,3,2,31.79,37.6,5.31,20.84,29.31,1
1792,40,51,8.9,10,27,62,1,15,99.89,95.56,6.35,42.2,37.35,1
1793,35,32,7.91,3,8,38,2,1,44.08,65.52,5.13,66.37,15.95,0
1794,39,104,13.13,15,5,85,4,11,57.2,43.65,7.63,51.53,66.76,1
1795,50,180,7.79,15,26,4,0,13,51.08,71.31,7.05,40.86,25.37,1
1796,27,133,9.42,7,13,50,4,19,49.2,52.69,8.05,76.86,79.96,1
1797,23,154,9.48,0,13,15,3,16,62.59,65.4,6.34,89.19,63.32,1
1798,49,42,6.74,2,6,29,4,2,22.7,61.28,4.93,77.19,21.54,0
1799,32,145,9.04,6,25,103,2,9,96.03,36.86,8.47,33.43,30.56,1
1800,43,30,9.18,12,2,27,0,10,60.85,30.08,7.21,83.35,91.26,1
1801,33,63,10.25,1,13,119,2,6,42.48,77.31,7.8,86.44,10.03,0
1802,35,4,10.5,2,23,29,3,4,28.65,85.32,6.19,71.77,10.0,0
1803,40,113,10.33,15,23,33,4,2,68.78,92.62,6.76,63.67,24.55,1
1804,44,164,10.17,0,13,90,1,3,96.95,53.75,6.48,86.72,63.81,1
1805,37,120,6.67,10,2,104,3,2,35.29,53.64,9.0,64.22,61.32,1
1806,21,54,8.55,12,28,88,0,2,73.04,50.58,4.86,37.65,48.94,0
1807,46,169,6.39,2,29,31,4,4,82.63,86.8,4.01,90.72,48.47,1
1808,25,166,9.0,3,10,119,0,2,65.87,23.0,8.25,79.79,47.24,0
1809,43,106,10.85,6,24,38,2,13,42.34,63.69,5.96,48.12,28.95,1
1810,36,4,11.48,10,28,49,0,5,96.12,41.74,6.65,25.34,58.94,1
1811,39,118,10.36,11,23,11,1,0,26.08,84.12,7.73,37.52,49.82,1
1812,46,156,10.58,8,9,84,0,4,66.96,56.79,5.44,71.46,71.05,1
1813,47,148,9.93,10,15,19,0,11,88.83,35.88,7.45,20.26,84.02,1
1814,34,78,5.5,2,9,105,1,19,21.58,53.85,6.65,32.14,37.95,0
1815,33,94,15.14,6,22,74,0,8,40.91,53.08,4.39,85.84,76.82,1
1816,24,83,9.8,5,28,16,2,14,32.32,45.26,6.95,73.46,61.75,1
1817,28,171,9.27,5,16,2,0,0,82.25,81.44,6.94,26.11,29.77,1
1818,44,116,10.12,6,25,118,0,18,48.06,44.39,6.7,29.3,10.87,1
1819,35,39,7.34,10,6,19,0,6,76.32,26.26,6.41,61.72,33.47,0
1820,49,84,11.45,8,0,20,4,2,42.92,23.68,6.63,92.29,63.06,0
1821,29,116,6.14,10,18,13,1,4,93.03,65.44,7.13,59.09,78.56,1
1822,22,127,8.93,4,22,65,0,19,94.46,58.29,8.48,85.76,41.51,0
1823,36,159,10.56,1,8,108,4,12,51.16,51.15,6.85,37.25,28.32,1
1824,45,157,5.59,14,24,99,4,12,61.53,81.0,6.87,53.84,91.09,1
1825,50,164,11.02,3,18,23,3,0,24.69,79.19,6.15,74.49,90.5,1
1826,48,24,7.27,14,21,91,4,11,49.19,62.05,6.75,47.06,25.57,0
1827,34,174,8.31,0,16,84,0,15,83.67,63.24,6.58,77.54,57.06,1
1828,33,51,8.48,3,30,46,2,12,22.29,95.13,7.14,72.0,19.12,0
1829,25,86,7.95,15,16,62,4,11,66.99,32.9,8.55,21.14,69.57,1
1830,36,176,10.35,3,30,120,1,12,93.85,90.68,5.95,79.39,36.87,1
1831,21,91,8.29,0,25,118,4,2,85.06,59.02,9.0,76.55,83.76,1
1832,39,21,8.95,0,24,11,1,15,32.74,80.08,5.9,83.52,33.91,0
1833,39,165,12.5,3,29,75,2,0,97.98,71.85,6.9,52.44,63.38,1
1834,27,106,6.88,14,19,58,4,12,84.73,44.41,6.37,41.27,70.94,1
1835,48,35,13.02,3,22,77,2,5,86.16,33.93,8.36,51.0,75.5,0
1836,42,97,5.78,10,27,86,3,10,55.21,42.56,6.54,88.81,86.1,1
1837,45,84,8.02,13,21,82,4,18,67.99,62.02,7.36,54.61,91.57,1
1838,42,15,8.27,7,30,75,0,6,44.8,94.44,5.82,37.57,22.39,0
1839,31,151,11.27,2,12,97,4,18,56.65,55.2,8.02,33.14,92.31,1
1840,30,145,7.88,6,0,3,3,0,30.47,83.81,6.95,84.24,26.44,0
1841,21,64,6.93,15,8,72,2,2,52.5,30.26,7.44,36.79,72.58,1
1842,27,52,9.03,1,9,6,3,17,55.73,73.27,6.37,28.06,46.81,1
1843,39,161,9.35,13,29,93,0,12,68.75,69.12,6.97,57.48,36.08,1
1844,29,125,14.78,14,11,120,0,16,99.69,44.17,7.31,53.98,28.92,1
1845,21,104,8.59,6,8,101,4,15,37.44,81.78,7.37,37.07,85.68,1
1846,43,3,10.89,9,10,75,0,7,66.41,85.7,6.35,92.3,11.87,0
1847,41,20,8.84,14,30,109,4,19,96.81,74.96,7.28,93.06,82.16,1
1848,23,82,8.59,14,8,29,4,13,51.53,83.65,7.1,68.74,89.98,1
1849,48,45,6.61,13,11,18,3,6,38.46,76.49,8.19,49.53,20.1,0
1850,21,44,10.0,15,4,115,0,8,37.22,99.49,6.2,29.78,37.24,1
1851,37,50,5.99,7,29,26,2,14,66.95,35.57,8.54,73.61,63.14,0
1852,42,147,8.17,0,4,84,2,17,68.91,78.92,8.49,88.72,10.93,0
1853,35,143,8.54,8,30,49,4,8,72.39,42.41,5.22,79.8,46.31,1
1854,45,98,5.0,9,2,2,4,19,42.47,57.02,9.0,41.72,77.39,1
1855,31,87,7.1,4,4,60,4,2,46.84,75.9,8.77,55.53,54.0,1
1856,40,43,9.97,4,28,103,0,13,53.89,74.35,8.27,61.36,25.44,0
1857,23,110,10.57,7,26,18,1,7,66.39,99.74,8.31,40.85,76.27,1
1858,37,12,9.13,8,25,2,3,1,64.32,81.42,7.78,49.79,84.01,1
1859,35,173,10.86,3,18,88,4,7,27.53,87.65,5.27,24.24,60.32,1
1860,21,138,7.7,9,2,40,0,7,94.92,48.5,8.77,30.06,36.69,0
1861,49,48,6.79,4,24,23,2,14,21.6,97.87,8.23,36.62,66.43,0
1862,30,113,8.8,10,21,72,3,2,38.48,98.89,6.53,34.93,28.99,0
1863,40,2,10.71,3,21,18,1,5,33.72,47.74,8.35,92.76,76.37,0
1864,26,39,5.59,2,18,108,4,4,73.37,48.31,4.7,42.78,82.75,1
1865,44,166,8.79,10,28,110,1,12,63.27,96.35,8.1,78.06,19.83,0
1866,50,86,11.68,9,15,27,0,0,77.22,78.86,8.22,47.49,26.66,0
1867,45,63,9.52,5,26,88,0,14,95.45,37.23,5.21,58.43,15.4,0
1868,34,17,7.44,5,4,34,0,12,23.14,77.24,9.0,79.22,17.59,0
1869,49,95,9.49,6,12,119,1,12,73.72,27.92,9.0,69.81,61.99,0
1870,25,24,7.33,8,27,92,4,2,95.88,35.47,9.0,54.69,90.91,1
1871,29,159,7.4,12,17,113,0,9,74.58,74.1,7.06,58.02,33.59,1
1872,44,13,9.22,4,26,24,1,14,76.1,94.55,5.08,88.83,50.14,0
1873,50,131,7.05,15,7,92,0,0,36.24,36.15,4.77,72.23,83.67,0
1874,23,48,7.81,4,7,64,3,10,82.19,56.14,7.27,66.41,89.41,1
1875,28,60,7.63,14,20,4,2,6,94.78,68.85,7.08,86.91,47.7,0
1876,31,178,9.17,1,27,74,4,0,95.33,69.68,6.45,75.46,76.39,1
1877,34,15,6.22,2,20,9,2,15,89.47,70.1,6.82,81.43,85.44,0
1878,36,105,8.08,8,14,118,4,19,22.41,43.24,5.07,78.13,65.39,1
1879,33,23,8.48,1,5,53,2,14,44.24,28.65,6.41,61.02,74.91,1
1880,47,20,9.57,0,29,77,3,11,75.66,78.32,6.15,72.15,71.61,1
1881,34,15,11.19,2,19,19,4,16,95.35,59.04,8.36,28.64,51.26,0
1882,28,12,10.6,9,29,56,2,18,43.6,20.72,5.98,69.45,88.68,1
1883,27,155,10.0,11,19,47,4,11,25.91,52.57,8.73,45.3,76.74,1
1884,26,136,7.35,3,12,94,4,5,30.79,67.74,7.93,26.23,19.81,0
1885,35,139,5.47,8,25,61,1,9,73.26,25.32,7.11,85.7,89.82,1
1886,35,142,9.56,12,23,84,1,7,90.31,51.79,6.05,83.76,36.24,1
1887,31,81,7.38,6,11,59,1,18,42.74,24.97,6.02,42.8,37.26,0
1888,49,167,9.97,7,1,6,4,12,85.46,38.23,6.31,63.9,32.88,1
1889,48,133,7.48,8,4,74,3,4,54.65,30.63,5.11,48.73,91.13,1
1890,30,12,7.57,8,1,60,4,18,20.29,28.78,6.21,83.44,83.45,0
1891,21,40,10.07,5,11,46,2,3,53.62,90.53,5.48,69.56,20.34,0
1892,45,161,12.36,2,8,116,0,12,40.16,82.79,5.36,68.83,72.28,1
1893,26,146,7.19,9,25,9,0,16,73.0,20.5,6.13,30.66,28.98,0
1894,42,168,8.1,8,27,93,4,3,65.94,27.18,7.78,83.15,55.89,1
1895,26,44,12.45,2,25,65,1,7,66.84,75.1,3.5,30.51,40.47,0
1896,36,79,10.75,11,29,20,2,8,46.75,70.43,6.15,86.07,22.08,0
1897,30,43,6.01,8,26,7,0,20,94.3,87.4,5.05,20.68,66.9,0
1898,32,130,5.28,7,30,105,1,1,86.82,61.07,8.11,36.82,12.68,0
1899,41,151,8.19,1,14,75,2,16,80.15,32.25,9.0,49.68,65.76,1
1900,36,150,10.08,11,16,112,0,5,89.19,88.59,9.0,73.3,64.73,1
1901,44,155,6.81,8,1,15,2,19,45.72,70.26,6.42,87.09,81.37,1
1902,25,6,8.21,11,22,28,4,4,51.62,91.94,6.21,57.87,85.87,0
1903,31,65,6.13,14,23,54,4,20,45.51,83.41,7.46,47.01,37.49,1
1904,30,180,12.15,3,5,44,4,18,94.3,47.56,5.64,90.92,67.2,1
1905,29,71,10.67,4,30,47,2,6,54.86,76.82,7.87,54.48,37.9,0
1906,41,73,10.4,10,14,33,0,2,25.3,56.6,6.16,40.37,29.72,0
1907,21,48,7.7,8,9,41,3,1,24.23,49.23,5.55,23.55,18.86,0
1908,44,45,6.72,2,22,50,2,10,20.65,78.73,6.58,29.01,31.02,0
1909,42,16,7.08,3,25,114,3,18,35.03,65.23,9.0,23.8,78.09,1
1910,21,17,7.91,1,5,33,2,16,43.79,94.65,4.79,24.35,90.51,1
1911,21,36,9.14,13,8,14,2,4,98.29,87.78,7.24,88.4,22.08,0
1912,43,68,6.38,10,28,62,4,12,32.46,31.93,5.67,55.5,49.26,1
1913,31,162,10.06,11,28,47,2,19,68.18,92.15,4.87,38.38,57.66,1
1914,35,96,9.05,6,24,10,0,16,71.13,97.8,7.28,64.01,66.29,0
1915,29,98,7.18,3,16,101,2,3,58.87,71.18,7.28,20.22,31.52,0
1916,31,33,8.47,11,18,3,3,10,56.34,90.06,5.47,56.09,70.39,1
1917,43,152,9.67,5,10,1,1,7,43.42,69.67,8.99,50.76,22.36,0
1918,26,128,9.78,2,26,28,2,11,64.62,84.7,7.62,53.65,19.33,1
1919,33,153,7.64,2,23,111,3,11,81.99,71.92,7.02,34.92,43.76,1
1920,48,169,7.47,10,28,34,4,2,27.63,91.35,7.34,37.76,11.22,1
1921,31,161,8.48,0,6,34,2,0,60.98,91.0,7.07,94.18,11.72,0
1922,44,110,8.19,4,27,118,1,19,93.64,26.22,5.07,77.72,32.46,1
1923,28,73,9.91,13,3,1,2,18,79.82,91.67,7.65,84.69,23.15,0
1924,21,173,5.66,1,30,4,3,18,83.79,45.55,5.85,45.64,87.28,1
1925,46,159,12.44,3,6,77,0,2,99.5,57.59,7.77,75.34,14.14,0
1926,27,130,8.68,6,8,104,2,4,76.2,79.06,6.72,44.52,60.73,1
1927,28,55,9.37,8,19,74,4,8,51.54,50.72,6.35,27.72,79.37,1
1928,44,175,11.58,4,9,41,2,2,54.72,38.08,8.57,86.93,42.73,0
1929,25,101,9.25,3,2,24,0,15,30.6,62.65,5.68,70.97,14.91,0
1930,40,150,5.0,4,0,109,1,15,39.34,61.12,8.32,42.79,77.83,1
1931,39,175,10.1,11,14,81,3,13,55.13,26.38,7.34,66.68,14.41,1
1932,37,114,5.82,9,4,12,0,14,94.41,78.58,7.69,47.52,13.77,1
1933,45,24,6.03,3,18,69,4,15,39.19,66.99,6.99,87.53,50.22,1
1934,40,29,7.63,9,16,31,4,17,97.45,38.57,6.07,94.71,10.39,0
1935,42,177,9.76,8,14,48,3,2,68.14,56.02,7.98,70.7,25.61,1
1936,42,127,8.69,9,11,88,0,18,82.01,37.05,5.97,42.31,19.36,1
1937,24,124,11.34,10,10,118,1,20,51.22,74.39,6.4,42.19,32.64,1
1938,46,34,9.11,8,26,67,1,5,42.42,90.81,7.22,84.53,88.35,0
1939,28,124,6.28,13,14,6,0,6,91.73,46.99,6.12,59.85,69.28,0
1940,34,165,8.62,3,14,17,4,5,37.51,34.81,7.11,54.0,43.06,1
1941,25,66,7.81,14,18,63,4,0,35.56,38.45,6.35,86.84,27.4,0
1942,34,22,11.05,11,10,97,2,2,76.22,97.2,9.0,60.44,22.8,0
1943,21,10,8.44,9,18,36,4,10,95.68,65.1,7.07,84.79,80.12,1
1944,25,117,9.87,15,3,57,2,17,79.52,45.66,7.68,89.46,70.51,1
1945,37,31,12.43,14,3,87,2,14,80.27,97.77,5.89,66.52,82.81,1
1946,47,153,9.2,10,14,37,2,1,75.57,99.04,3.71,41.51,50.53,1
1947,28,43,6.75,12,8,11,4,12,51.57,78.7,6.18,57.34,38.77,1
1948,39,178,9.8,15,9,22,0,0,36.37,88.71,7.4,41.08,88.78,1
1949,37,2,8.75,12,14,17,4,13,64.03,75.55,6.92,92.62,76.58,0
1950,25,51,6.97,5,12,44,2,18,44.62,20.33,6.0,52.23,26.71,0
1951,35,126,6.61,8,25,23,2,8,83.64,52.61,9.0,81.61,53.24,0
1952,26,55,6.84,15,2,61,3,11,91.08,94.48,8.38,33.77,86.64,1
1953,31,116,8.62,7,18,66,3,14,41.25,99.55,6.91,37.67,30.33,1
1954,38,101,9.85,8,29,115,2,13,24.95,24.07,7.64,51.33,58.91,1
1955,47,60,9.25,4,11,113,1,9,77.75,38.73,5.88,93.12,66.51,0
1956,42,180,8.67,2,3,59,2,8,77.6,35.39,6.36,53.3,75.65,1
1957,31,167,5.92,1,3,62,0,8,31.89,50.67,5.92,25.17,54.59,1
1958,34,139,10.25,8,22,19,3,12,44.13,25.42,5.82,33.84,75.12,1
1959,23,37,10.39,3,2,109,3,14,89.15,66.51,8.35,74.7,30.12,0
